name,brewery_type,city,temp,state,rating,Average Yearly Temp
"Madison Brewing Co, Pub and Restaurant",brewpub,Bennington,69.08,Vermont,4.5,42.9
"Northshire Brewery, Inc",micro,Bennington,69.08,Vermont,4.7,42.9
McNeills Brewery,brewpub,Brattleboro,68.0,Vermont,3.9,42.9
Whetstone Craft Beers @ Whetstone Station,brewpub,Brattleboro,68.0,Vermont,4.3,42.9
River Roost Brewery,micro,White River Junction,68.0,Vermont,4.8,42.9
Saint J Brewery,brewpub,Saint Johnsbury,64.04,Vermont,4.6,42.9
Cambridge House Brew Pub - Granby,brewpub,Granby,52.34,Connecticut,4.1,49.0
Armada Brewing,contract,East Haven,73.4,Connecticut,4.6,49.0
Overshores Brewing Co,micro,East Haven,73.4,Connecticut,4.7,49.0
Aspetuck Brew Lab,micro,Bridgeport,73.4,Connecticut,4.5,49.0
Brewport Brewing Co,brewpub,Bridgeport,73.4,Connecticut,4.2,49.0
BADSONS Beer Co,micro,Derby,57.2,Connecticut,4.6,49.0
Black Pond Brews,micro,Danielson,73.94,Connecticut,4.7,49.0
Brass Works Brewing Company LLC,micro,Waterbury,73.4,Connecticut,4.5,49.0
Broad Brook Brewing Company,micro,Suffield,73.4,Connecticut,4.5,49.0
Broken Symmetry Gastro Brewery,brewpub,Bethel,46.04,Connecticut,4.6,49.0
Cliffside Brewing,micro,Wallingford,57.2,Connecticut,4.6,49.0
Cold Creek Brewery,micro,Ellington,73.4,Connecticut,4.6,49.0
Connecticut Valley Brewing Company,micro,South Windsor,73.4,Connecticut,4.6,49.0
Cottrell Brewing Co,micro,Pawcatuck,73.94,Connecticut,4.4,49.0
Counterweight Brewing Company,micro,Hamden,73.4,Connecticut,4.8,49.0
Epicure Brewing,micro,Norwich,62.42,Connecticut,4.7,49.0
These Guys Brewing Company,brewpub,Norwich,62.42,Connecticut,4.4,49.0
Fairfield Craft Ales,micro,Stratford,51.8,Connecticut,4.8,49.0
Two Roads Brewing Co,regional,Stratford,51.8,Connecticut,4.7,49.0
Five Churches Brewing,brewpub,New Britain,73.4,Connecticut,4.7,49.0
Fox Farm Brewery,micro,Salem,69.98,Connecticut,4.9,49.0
Half Full Brewery,micro,Stamford,73.04,Connecticut,4.6,49.0
Lock City Brewing,micro,Stamford,73.04,Connecticut,4.7,49.0
Hanging Hills Brewing Company,micro,Hartford,73.4,Connecticut,4.5,49.0
Hog River Brewing Co,micro,Hartford,73.4,Connecticut,4.5,49.0
Iron Brewing Company,brewpub,Norwalk,77.0,Connecticut,4.2,49.0
Kinsmen Brewing,micro,Milldale,78.98,Connecticut,4.6,49.0
Lasting Brass Craft Brewing,micro,Oakville,59.0,Connecticut,4.5,49.0
New England Brewing Co,micro,Woodbridge,62.42,Connecticut,4.7,49.0
Nod Hill Brewery,micro,Ridgefield,69.98,Connecticut,4.6,49.0
Olde Burnside Brewing Co.,micro,East Hartford,73.4,Connecticut,4.1,49.0
Powder Hollow Brewery,micro,Enfield,60.8,Connecticut,4.3,49.0
Shebeen Brewing Company,micro,Wolcott,73.4,Connecticut,4.7,49.0
Thimble Island Brewery,micro,Branford,73.4,Connecticut,4.5,49.0
Stubborn Beauty Brewing,micro,Middletown,69.98,Connecticut,4.7,49.0
The Crossings Restaurant and Brewpub,brewpub,Putnam,73.94,Connecticut,4.2,49.0
Willimantic Brewing Co and Main Street Cafe,brewpub,Willimantic,73.94,Connecticut,4.6,49.0
Witchdoctor Brewing Company,micro,Southington,73.4,Connecticut,4.5,49.0
Woodbury Brewing Company,brewpub,Woodbury,37.4,Connecticut,4.3,49.0
Coddington Brewing Co,brewpub,Middletown,69.98,Rhode Island,4.2,50.1
Taproot Brewing Co / Newport Vineyards,micro,Middletown,69.98,Rhode Island,4.3,50.1
Tilted Barn Brewery,micro,Exeter,55.4,Rhode Island,4.8,50.1
Brutopia Brewery and Kitchen,brewpub,Cranston,73.94,Rhode Island,3.9,50.1
Grey Sail Brewing Co. LLC,micro,Westerly,73.94,Rhode Island,4.6,50.1
Proclamation Ale Company,micro,Warwick,73.94,Rhode Island,4.6,50.1
Ravenous Brewing Company,micro,Woonsocket,73.94,Rhode Island,4.5,50.1
"Shaidzon Beer Company, LLC",micro,West Kingston,73.94,Rhode Island,4.5,50.1
Sons of Liberty Beer & Spirits Co.,micro,Wakefield,59.0,Rhode Island,4.3,50.1
Whalers Brewing Company,micro,Wakefield,59.0,Rhode Island,4.8,50.1
Trinity Brewhouse,brewpub,Providence,73.94,Rhode Island,4.2,50.1
West O Beer,micro,Milford,53.06,Iowa,4.7,47.8
Rustic Brew,brewpub,Hampton,42.8,Iowa,4.6,47.8
Lark Brewing,brewpub,Waterloo,55.4,Iowa,4.7,47.8
Single Speed Brewing Co Tap Room,brewpub,Waterloo,55.4,Iowa,4.5,47.8
5 Alarm Brewing Co,micro,Lake Mills,37.94,Iowa,4.9,47.8
515 Brewing Co,micro,Clive,47.84,Iowa,4.8,47.8
7 Hills Brewing Company,brewpub,Dubuque,46.4,Iowa,4.6,47.8
Jubeck New World Brewing,micro,Dubuque,46.4,Iowa,4.8,47.8
Albia Brewing Co,brewpub,Albia,46.58,Iowa,4.3,47.8
Backpocket Brewing Co,micro,Coralville,48.92,Iowa,4.1,47.8
Boot N Flute Brewery / Guild Wurst Tavern,brewpub,Coralville,48.92,Iowa,4.4,47.8
ReUnion Brewery,brewpub,Coralville,48.92,Iowa,4.3,47.8
BackRoad Brewery,micro,Carlisle,50.0,Iowa,4.5,47.8
Barn Town Brewing Co.,brewpub,West Des Moines,47.84,Iowa,4.3,47.8
Fox Brewing,micro,West Des Moines,47.84,Iowa,4.4,47.8
Twisted Vine Brewery,micro,West Des Moines,47.84,Iowa,4.7,47.8
Parkside Brewing Company,brewpub,Burlington,59.0,Iowa,4.3,47.8
Big Grove Brewery,micro,Iowa City,48.92,Iowa,4.6,47.8
Big Grove Brewery & Tap Room,brewpub,Iowa City,48.92,Iowa,4.7,47.8
Big's BBQ Brewpub,brewpub,Mount Vernon,71.96,Iowa,4.6,47.8
Boone Valley Brewing Co,micro,Boone,69.98,Iowa,4.9,47.8
Brioux City Brewery,micro,Sioux City,45.5,Iowa,4.5,47.8
Jackson Street Brewing,micro,Sioux City,45.5,Iowa,4.7,47.8
Clock House Brewing,micro,Cedar Rapids,48.92,Iowa,4.7,47.8
Iowa Brewing,micro,Cedar Rapids,48.92,Iowa,4.6,47.8
Lion Bridge Brewing Company,brewpub,Cedar Rapids,48.92,Iowa,4.5,47.8
Quarter Barrel Arcade,brewpub,Cedar Rapids,48.92,Iowa,4.4,47.8
Thew Brewing Company,micro,Cedar Rapids,48.92,Iowa,4.6,47.8
Contrary Brewing Co,micro,Muscatine,48.92,Iowa,4.7,47.8
Dubuque Star Brands / Otter Tail Brewery,contract,Muscatine,48.92,Iowa,5.0,47.8
Crawford Brew Works,micro,Bettendorf,48.92,Iowa,4.8,47.8
Five Cities Brewing,micro,Bettendorf,48.92,Iowa,3.9,47.8
Depot Deli and Lounge,brewpub,Shenandoah,50.0,Iowa,4.3,47.8
Exile Brewing,micro,Des Moines,47.84,Iowa,4.5,47.8
Madhouse Brewing Co,micro,Des Moines,47.84,Iowa,4.7,47.8
Fat Hill Brewing,micro,Mason City,41.0,Iowa,4.9,47.8
Mason City Brewing,micro,Mason City,41.0,Iowa,4.8,47.8
Fenders Brewing Company,micro,Polk City,46.94,Iowa,4.8,47.8
Firetrucker Brewery,micro,Ankeny,46.94,Iowa,4.8,47.8
Franklin Street Brewing Company,micro,Manchester,60.08,Iowa,4.6,47.8
Front Street Brewery - IA,brewpub,Davenport,48.92,Iowa,4.3,47.8
Great River Brewery,micro,Davenport,48.92,Iowa,4.5,47.8
Iowa River Brewing Company,micro,Marshalltown,46.04,Iowa,4.7,47.8
Kalona Brewing Company,brewpub,Kalona,48.92,Iowa,4.5,47.8
Keg Creek Brewing Company,micro,Glenwood,51.08,Iowa,4.9,47.8
Limestone Brewers,micro,Osage,37.94,Iowa,5.0,47.8
Lost Duck Brewing Co.,brewpub,Fort Madison,48.92,Iowa,4.5,47.8
Millstream Brewing Co,brewpub,Amana,72.85,Iowa,4.6,47.8
Olde Main Brewing Co & Restaurant,brewpub,Ames,46.94,Iowa,3.8,47.8
Torrent Brewing Co,micro,Ames,46.94,Iowa,4.3,47.8
Pallister Brothers Brewing Company,micro,Ottumwa,46.58,Iowa,4.8,47.8
Toppling Goliath Brewing Co,micro,Decorah,41.54,Iowa,4.6,47.8
Reclaimed Rails Brewing Company,micro,Bondurant,46.94,Iowa,4.5,47.8
Second State Brewing Company,micro,Cedar Falls,44.06,Iowa,4.9,47.8
Shiny Top Brewing,micro,Fort Dodge,42.8,Iowa,4.8,47.8
Timbukbru,micro,Clarion,42.8,Iowa,5.0,47.8
V's Restaurant and Brewpub,brewpub,Keokuk,51.08,Iowa,4.2,47.8
Worth Brewing Co,brewpub,Northwood,37.94,Iowa,4.9,47.8
23rd Street Brewery,brewpub,Lawrence,55.94,Kansas,4.3,54.3
Lawrence Beer Company,brewpub,Lawrence,55.94,Kansas,4.4,54.3
Aero Plains Brewing,micro,Wichita,55.04,Kansas,4.7,54.3
Augustino Brewing,brewpub,Wichita,55.04,Kansas,4.3,54.3
Central Standard Brewing,micro,Wichita,55.04,Kansas,4.8,54.3
Hopping Gnome Brewing Company,micro,Wichita,55.04,Kansas,4.7,54.3
Nortons Brewing Co.,brewpub,Wichita,55.04,Kansas,4.6,54.3
Beaver Brewery At Mo's Place,brewpub,Beaver,62.06,Kansas,4.6,54.3
Blind Tiger Brewery & Restaurant,brewpub,Topeka,55.94,Kansas,4.4,54.3
Happy Basset Brewing Company,micro,Topeka,55.94,Kansas,4.7,54.3
Norsemen Brewing Co.,micro,Topeka,55.94,Kansas,4.7,54.3
Blue Skye Brewery,brewpub,Salina,62.96,Kansas,4.4,54.3
Brew Lab,brewpub,Overland Park,55.94,Kansas,4.4,54.3
Dodge City Brewing,brewpub,Dodge City,44.96,Kansas,4.6,54.3
Gella's Diner & Liquid Bread Brewing Co,brewpub,Hays,46.04,Kansas,4.6,54.3
Hank Is Wiser Brewery,brewpub,Cheney,60.08,Kansas,4.7,54.3
Little Apple Brewing Co,micro,Manhattan,53.96,Kansas,4.3,54.3
Tallgrass Taphouse Co,brewpub,Manhattan,53.96,Kansas,4.3,54.3
Radius Brewing Company,micro,Emporia,55.04,Kansas,4.6,54.3
Salt City Brewing,micro,Hutchinson,53.06,Kansas,4.5,54.3
The Boiler Room Brewhaus LLC,micro,Fort Scott,58.46,Kansas,5.0,54.3
Walnut River Brewing Company,micro,El Dorado,78.47,Kansas,4.8,54.3
Lost Signal Brewing Company,brewpub,Springfield,55.94,Missouri,4.6,54.5
Mother's Brewing Co,micro,Springfield,55.94,Missouri,4.9,54.5
Springfield Brewing Co,brewpub,Springfield,55.94,Missouri,4.2,54.5
Tie and Timber Beer Company,micro,Springfield,55.94,Missouri,4.8,54.5
White River Brewing Co,micro,Springfield,55.94,Missouri,4.7,54.5
Rock & Run Brewery,brewpub,Liberty,60.08,Missouri,4.4,54.5
BKS Artisan Ales,micro,Kansas City,53.96,Missouri,4.9,54.5
Border Brewing Company,micro,Kansas City,53.96,Missouri,4.5,54.5
Brewery Emperial,brewpub,Kansas City,53.96,Missouri,4.4,54.5
Casual Animal,micro,Kansas City,53.96,Missouri,4.5,54.5
Double Shift Brewing,micro,Kansas City,53.96,Missouri,4.6,54.5
Green Room Burgers & Beer,brewpub,Kansas City,53.96,Missouri,4.3,54.5
Kansas City Bier Company,micro,Kansas City,53.96,Missouri,4.7,54.5
Martin City Brewing Company,micro,Kansas City,53.96,Missouri,4.6,54.5
McCoy's Public House,brewpub,Kansas City,53.96,Missouri,4.2,54.5
Strange Days Brewing Co,micro,Kansas City,53.96,Missouri,4.7,54.5
Strange Days Brewing Company,micro,Kansas City,53.96,Missouri,4.7,54.5
Torn Label Brewing Company,micro,Kansas City,53.96,Missouri,4.5,54.5
Flat Branch Pub and Brewing,brewpub,Columbia,86.0,Missouri,4.5,54.5
Logboat Brewing Co,micro,Columbia,86.0,Missouri,4.8,54.5
2nd Shift Brewing Co,brewpub,Saint Louis,68.0,Missouri,4.8,54.5
4 Hands Brewing Co,regional,Saint Louis,68.0,Missouri,4.5,54.5
Alpha Brewing Co.,micro,Saint Louis,68.0,Missouri,4.5,54.5
Cathedral Square Brewery,contract,Saint Louis,68.0,Missouri,4.4,54.5
Center Ice Brewing Company,micro,Saint Louis,68.0,Missouri,4.7,54.5
Civil Life Brewing Company,brewpub,Saint Louis,68.0,Missouri,4.9,54.5
Earthbound Beer,brewpub,Saint Louis,68.0,Missouri,4.7,54.5
Ferguson Brewing Co,brewpub,Saint Louis,68.0,Missouri,4.6,54.5
Heavy Riff Brewing,brewpub,Saint Louis,68.0,Missouri,4.5,54.5
Morgan Street Brewery,proprietor,Saint Louis,68.0,Missouri,3.7,54.5
Square One Brewery and Distillery,brewpub,Saint Louis,68.0,Missouri,4.4,54.5
Wellspent Brewing Company,micro,Saint Louis,68.0,Missouri,4.8,54.5
Arcadian Moon,brewpub,Higginsville,54.68,Missouri,3.8,54.5
Big Rip Brewing Company,micro,North Kansas City,55.94,Missouri,4.6,54.5
Cinder Block Brewery,brewpub,North Kansas City,55.94,Missouri,4.6,54.5
Brew Hub Taproom,brewpub,St. Louis,57.92,Missouri,4.4,54.5
Bronze Owl Brewing,brewpub,Poplar Bluff,66.2,Missouri,4.6,54.5
Crane Brewing Company,micro,Raytown,53.96,Missouri,4.8,54.5
Friendship Brewing Company,brewpub,Wentzville,57.92,Missouri,4.8,54.5
Fringe Beerworks,micro,Lees Summit,53.96,Missouri,4.8,54.5
Smoke Brewing Company,brewpub,Lees Summit,53.96,Missouri,4.3,54.5
Greer Brewing,brewpub,Ellisville,78.08,Missouri,4.6,54.5
Gruhlke's Microbrewery / Bias Vineyards,brewpub,Berger,57.64,Missouri,3.8,54.5
Indian Springs Brewing Company,proprietor,Neosho,46.94,Missouri,4.9,54.5
Jackson Street Brew Co.,brewpub,Perryville,62.06,Missouri,4.8,54.5
Kirkwood Station Brewing,brewpub,Kirkwood,62.6,Missouri,3.5,54.5
Levi Garrison & Sons Brewing Company,micro,Hamilton,75.2,Missouri,4.9,54.5
Main And Mill Brewing Company,brewpub,Festus,57.92,Missouri,4.3,54.5
Mark Twain Brewing Company,brewpub,Hannibal,51.98,Missouri,3.9,54.5
Minglewood Brewery,brewpub,Cape Girardeau,62.06,Missouri,4.5,54.5
O'Fallon Brewery,micro,Maryland Heights,57.92,Missouri,4.2,54.5
Six Mile Bridge Brewery,micro,Maryland Heights,57.92,Missouri,4.7,54.5
Piney River Brewing Company,micro,Bucyrus,57.2,Missouri,4.8,54.5
Prison Brews,brewpub,Jefferson City,57.2,Missouri,4.3,54.5
Side Project Brewing,micro,Maplewood,37.4,Missouri,4.7,54.5
Third Wheel Brewing,brewpub,Saint Peters,68.0,Missouri,4.7,54.5
Tin Mill Brewing Co,brewpub,Hermann,57.92,Missouri,3.7,54.5
Trailhead Brewing Co,brewpub,Saint Charles,50.36,Missouri,3.8,54.5
Wages Brewing Company,micro,West Plains,62.96,Missouri,4.8,54.5
Weston Brewing Co / O'Malley's Pub,micro,Weston,73.04,Missouri,4.7,54.5
Beer Lab HI,micro,Honolulu,86.0,Hawaii,4.8,70.0
Home of the Brave Brewing Company,brewpub,Honolulu,86.0,Hawaii,4.8,70.0
Honolulu BeerWorks,brewpub,Honolulu,86.0,Hawaii,4.7,70.0
Waikiki Brewing Company,brewpub,Honolulu,86.0,Hawaii,4.4,70.0
"Waikiki Brewing Company, Kaka'ako",micro,Honolulu,86.0,Hawaii,4.6,70.0
Kauai Beer Company,brewpub,Lihue,84.02,Hawaii,4.6,70.0
Kohola Brewery,micro,Lahaina,86.0,Hawaii,4.7,70.0
"Maui Brewing Co, Brewpub",brewpub,Lahaina,86.0,Hawaii,4.2,70.0
Lanikai Brewing Co,micro,Kailua,86.0,Hawaii,4.7,70.0
Perrylodgic Brewing Company,micro,Paris,60.8,Tennessee,4.9,57.6
Abridged Beer Company,brewpub,Knoxville,68.0,Tennessee,4.7,57.6
Alliance Brewing Company,micro,Knoxville,68.0,Tennessee,4.7,57.6
Balter Beerworks,brewpub,Knoxville,68.0,Tennessee,4.5,57.6
Blackhorse Pub and Brewery -  Knoxville,brewpub,Knoxville,68.0,Tennessee,4.3,57.6
Downtown Grill & Brewery / Woodruff Brewing,brewpub,Knoxville,68.0,Tennessee,4.3,57.6
Fanatic Brewing Company,micro,Knoxville,68.0,Tennessee,4.9,57.6
Hexagon Brewing Co,micro,Knoxville,68.0,Tennessee,4.7,57.6
Last Days of Autumn Brewing,brewpub,Knoxville,68.0,Tennessee,4.9,57.6
Pretentious Beer Co,micro,Knoxville,68.0,Tennessee,4.7,57.6
Printshop Beer Co,micro,Knoxville,68.0,Tennessee,4.9,57.6
Schulz Brau Brewing Company,micro,Knoxville,68.0,Tennessee,4.6,57.6
Smoky Mountain Brewery (#4) - Turkey Creek,brewpub,Knoxville,68.0,Tennessee,4.1,57.6
Asgard Brewing Company,micro,Columbia,86.0,Tennessee,4.8,57.6
Elderbrew,micro,Bristol,57.2,Tennessee,4.7,57.6
Big Frog Brewing Company,micro,Red Bank,69.98,Tennessee,5.0,57.6
JRH Brewing,micro,Johnson City,69.98,Tennessee,4.7,57.6
Cool Springs Brewery,brewpub,Franklin,66.2,Tennessee,4.3,57.6
Mantra Artisan Ales,micro,Franklin,66.2,Tennessee,4.7,57.6
Monkey Town Brewing Company,brewpub,Dayton,60.08,Tennessee,4.6,57.6
Bearded Iris Brewing,micro,Nashville,66.2,Tennessee,4.7,57.6
Blackstone Brewing Co,micro,Nashville,66.2,Tennessee,4.8,57.6
Czann's Brewing,micro,Nashville,66.2,Tennessee,4.7,57.6
East Nashville Beer Works,brewpub,Nashville,66.2,Tennessee,4.9,57.6
Fat Bottom Brewing,micro,Nashville,66.2,Tennessee,4.3,57.6
Little Harpeth Brewing Co,micro,Nashville,66.2,Tennessee,4.5,57.6
New Heights Brewing Co,micro,Nashville,66.2,Tennessee,4.8,57.6
Smith & Lentz Brewing,micro,Nashville,66.2,Tennessee,4.7,57.6
Southern Grist Brewing Company,micro,Nashville,66.2,Tennessee,4.8,57.6
TailGate Brewery Music Row,brewpub,Nashville,66.2,Tennessee,4.5,57.6
Tennessee Brew Works,micro,Nashville,66.2,Tennessee,4.7,57.6
The Black Abbey Brewing Company,micro,Nashville,66.2,Tennessee,4.8,57.6
Turtle Anarchy Brewing Co,micro,Nashville,66.2,Tennessee,4.0,57.6
Big River Grille & Brewing Works - Chattanooga,brewpub,Chattanooga,69.98,Tennessee,4.0,57.6
Chattanooga Brewing Co,micro,Chattanooga,69.98,Tennessee,4.4,57.6
Heaven & Ale Brewing Co,brewpub,Chattanooga,69.98,Tennessee,4.7,57.6
Mad Knight Brewing Company,micro,Chattanooga,69.98,Tennessee,5.0,57.6
McHale's Brewhouse,brewpub,Chattanooga,69.98,Tennessee,4.7,57.6
"Terminal Brewhouse, The",brewpub,Chattanooga,69.98,Tennessee,4.4,57.6
Blackberry Farm Brewery,micro,Maryville,53.06,Tennessee,4.7,57.6
Strawberry Alley Ale Works,brewpub,Clarksville,64.4,Tennessee,4.6,57.6
Boscos Squared,brewpub,Memphis,66.92,Tennessee,4.2,57.6
Crosstown Brewing Company,micro,Memphis,66.92,Tennessee,4.6,57.6
Ghost River Brewing,micro,Memphis,66.92,Tennessee,4.8,57.6
High Cotton Brewing,micro,Memphis,66.92,Tennessee,4.7,57.6
Memphis Made Brewing Company,micro,Memphis,66.92,Tennessee,4.6,57.6
Wiseacre Brewing Co,regional,Memphis,66.92,Tennessee,4.7,57.6
Clinch River Brewing,brewpub,Norris,80.96,Tennessee,4.8,57.6
Depot Street Brewing Co,micro,Jonesborough,69.98,Tennessee,4.5,57.6
Hix Farm Brewery,micro,Cookeville,64.4,Tennessee,4.4,57.6
Jig Head Brewing Company,micro,Cookeville,64.4,Tennessee,4.8,57.6
Red Silo Brewing Co,micro,Cookeville,64.4,Tennessee,4.9,57.6
Lilly Pad Hopyard Brewery,brewpub,Lancing,57.2,Tennessee,5.0,57.6
Meddlesome Brewing Company,micro,Cordova,51.98,Tennessee,4.9,57.6
Ole Shed Brewing Company,micro,Tullahoma,67.28,Tennessee,4.9,57.6
Smoky Mountain Brewery (#2) - Gatlinburg,brewpub,Gatlinburg,68.0,Tennessee,4.3,57.6
Suds Brothers Brewing Co,brewpub,Evanston,50.0,Wyoming,4.2,42.0
HeadStrong Brewery,micro,Douglas,73.04,Wyoming,4.8,42.0
Mishap! Brewing Company,micro,Buffalo,60.08,Wyoming,4.5,42.0
Black Tooth Brewing Co,micro,Sheridan,48.92,Wyoming,4.6,42.0
Luminous Brewhouse,micro,Sheridan,48.92,Wyoming,4.5,42.0
WYOld West Brewing Company,brewpub,Powell,57.92,Wyoming,4.2,42.0
Accomplice Beer Company,brewpub,Cheyenne,42.08,Wyoming,3.9,42.0
Danielmark's Brewing Company,micro,Cheyenne,42.08,Wyoming,4.7,42.0
Freedom's Edge Brewing,micro,Cheyenne,42.08,Wyoming,4.6,42.0
Altitude Chophouse and Brewery,brewpub,Laramie,42.08,Wyoming,4.3,42.0
Coal Creek TAP,micro,Laramie,42.08,Wyoming,4.2,42.0
Library Sports Grill and Brewery,brewpub,Laramie,42.08,Wyoming,4.1,42.0
Big Lost Meadery and Brewery,micro,Gillette,42.08,Wyoming,4.9,42.0
Gillette Brewing Company,brewpub,Gillette,42.08,Wyoming,4.3,42.0
Bitter Creek Brewing Co,brewpub,Rock Springs,42.98,Wyoming,4.2,42.0
Square State Brewing,micro,Rock Springs,42.98,Wyoming,4.7,42.0
Lander Brewing Co,brewpub,Lander,48.92,Wyoming,4.0,42.0
One Eyed Buffalo Brewing Company LLC,brewpub,Thermopolis,48.02,Wyoming,4.5,42.0
Pat O'Hara Brewing Company,brewpub,Cody,35.96,Wyoming,4.2,42.0
Lucky Town Brewing Co,micro,Jackson,64.94,Mississippi,4.5,63.4
Key City Brewing Co.,brewpub,Vicksburg,73.04,Mississippi,4.5,63.4
Biloxi Brewing Co,micro,Biloxi,82.04,Mississippi,4.6,63.4
Chandeleur Island Brewing Company,micro,Gulfport,81.32,Mississippi,4.5,63.4
Hops and Growlers,micro,Ocean Springs,82.04,Mississippi,4.8,63.4
"Lazy Magnolia Brewing Co, LLC",micro,Kiln,81.32,Mississippi,4.5,63.4
Natchez Brewing Co,micro,Natchez,73.94,Mississippi,4.4,63.4
Slowboat Brewing Company,micro,Laurel,37.04,Mississippi,5.0,63.4
Southern Prohibition Brewing,micro,Hattiesburg,78.08,Mississippi,4.6,63.4
Yalobusha Brewing Company,micro,Water Valley,37.4,Mississippi,4.7,63.4
Iron Monk Brewing Company,micro,Stillwater,64.04,Oklahoma,4.8,59.6
(405) Brewing Co,micro,Norman,65.12,Oklahoma,5.0,59.6
Black Mesa Brewing Company,micro,Norman,65.12,Oklahoma,3.7,59.6
American Solera,micro,Tulsa,64.04,Oklahoma,4.8,59.6
Dead Armadillo Brewery,micro,Tulsa,64.04,Oklahoma,4.7,59.6
"Marshall Brewing Co, LLC",micro,Tulsa,64.04,Oklahoma,4.7,59.6
Nothing's Left Brewing Co.,contract,Tulsa,64.04,Oklahoma,4.7,59.6
Renaissance Brewing Co,micro,Tulsa,64.04,Oklahoma,4.7,59.6
Willows Family Ales,micro,Tulsa,64.04,Oklahoma,4.9,59.6
Angry Scotsman Brewing,contract,Oklahoma City,64.76,Oklahoma,4.0,59.6
Anthem Brewing Co,micro,Oklahoma City,64.76,Oklahoma,4.7,59.6
COOP Ale Works,micro,Oklahoma City,64.76,Oklahoma,4.6,59.6
Elk Valley Brewing,contract,Oklahoma City,64.76,Oklahoma,4.5,59.6
Huebert Brewing Co.,micro,Oklahoma City,64.76,Oklahoma,1.7,59.6
Roughtail Brewing,micro,Oklahoma City,64.76,Oklahoma,4.7,59.6
Twisted Spike Brewing Company,micro,Oklahoma City,64.76,Oklahoma,4.7,59.6
Vanessa House Beer Company,micro,Oklahoma City,64.76,Oklahoma,5.0,59.6
Broken Arrow Brewing Co.,micro,Broken Arrow,64.04,Oklahoma,4.7,59.6
Lake Texoma Lodge And Resort,brewpub,Mead,60.08,Oklahoma,4.3,59.6
"Royal Bavaria Brewhouse, Restaurant and Biergarten",brewpub,Moore,62.96,Oklahoma,4.7,59.6
Vortex Alley Brewery,micro,Ponca City,64.04,Oklahoma,4.8,59.6
10 Torr Distilling and Brewing,micro,Reno,62.06,Nevada,4.8,49.9
BJs Restaurant & Brewery - Reno,brewpub,Reno,62.06,Nevada,4.3,49.9
IMBIB Custom Brews,micro,Reno,62.06,Nevada,4.9,49.9
Lead Dog Brewing,micro,Reno,62.06,Nevada,4.9,49.9
Pigeon Head Brewery,micro,Reno,62.06,Nevada,4.7,49.9
Silver Peak Restaurant and Brewery,brewpub,Reno,62.06,Nevada,4.3,49.9
The Brew Brothers/Eldorado Hotel and Casino,brewpub,Reno,62.06,Nevada,4.2,49.9
The Depot Craft Brewery Distillery,brewpub,Reno,62.06,Nevada,4.4,49.9
Under the Rose Brewing Company,micro,Reno,62.06,Nevada,4.7,49.9
Under the Rose Brewing Company MidTown Location,brewpub,Reno,62.06,Nevada,4.7,49.9
Alibi Ale Works,micro,Incline Village,62.06,Nevada,4.9,49.9
Boulder Dam Brewing Company,brewpub,Boulder City,77.9,Nevada,4.2,49.9
Chicago Brewing Co - NV,brewpub,Las Vegas,77.9,Nevada,4.2,49.9
Gordon Biersch Brewery Restaurant - Las Vegas,brewpub,Las Vegas,77.9,Nevada,4.1,49.9
PT's Brewing Co.,micro,Las Vegas,77.9,Nevada,4.1,49.9
Occidental Brewing,brewpub,Sparks,62.06,Nevada,4.6,49.9
Revision Brewing Company,micro,Sparks,62.06,Nevada,4.7,49.9
Lovelady Brewing Company,micro,Henderson,77.9,Nevada,4.8,49.9
Matties,bar,Elko,55.04,Nevada,4.2,49.9
Pints Brewery and Sports Bar,brewpub,Laughlin,84.02,Nevada,2.9,49.9
The Fox Brewpub,brewpub,Carson City,62.06,Nevada,4.1,49.9
Tonopah Brewing Co,brewpub,Tonopah,57.02,Nevada,4.1,49.9
Virginia City Brewery & Taphouse,brewpub,Virginia City,62.06,Nevada,4.5,49.9
Eponymous Brewing Co,micro,Brookings,38.66,South Dakota,4.8,45.2
Wooden Legs Brewing Co,brewpub,Brookings,38.66,South Dakota,4.6,45.2
Crow Peak Brewing Co,micro,Spearfish,41.0,South Dakota,4.7,45.2
Dakota Shivers Brewing,micro,Lead,42.98,South Dakota,4.7,45.2
Fernson Brewing Company,micro,Sioux Falls,37.94,South Dakota,4.7,45.2
Gandy Dancer Brew Works,brewpub,Sioux Falls,37.94,South Dakota,4.6,45.2
Firehouse Brewing Co,brewpub,Rapid City,42.98,South Dakota,3.9,45.2
Hay Camp Brewing Company,micro,Rapid City,42.98,South Dakota,4.7,45.2
Mt. Rushmore Brewing Company,brewpub,Custer,42.98,South Dakota,4.2,45.2
The Knuckle Brewing Company,brewpub,Sturgis,42.98,South Dakota,4.5,45.2
Zion Canyon Brewing Co,brewpub,Springdale,62.6,Utah,3.6,48.6
2 Row Brewing,micro,Midvale,53.06,Utah,4.9,48.6
